"2026-07-14 09:12:08.840 UTC","fleet_app","fleet","41822","10.4.2.19:54112","6693fa35e.a35e","1","SELECT","2026-07-14 09:08:08 UTC","4/1","0","LOG","00000","duration: 2577.693 ms  execute <unnamed>: SELECT t.id, t.started_at FROM trips t WHERE ST_Intersects(t.geom, ST_MakeEnvelope(540500, 164500, 546500, 170500, 3857)) AND t.fleet_id = 31 AND t.status = 'active'","","","","","","","","","dispatch-api","client backend","","0"
"2026-07-14 09:12:22.878 UTC","fleet_app","fleet","41822","10.4.2.19:54112","6693fa35e.a35e","2","SELECT","2026-07-14 09:08:22 UTC","4/2","0","LOG","00000","duration: 1101.907 ms  execute <unnamed>: SELECT t.id, t.started_at FROM trips t WHERE ST_Intersects(t.geom, ST_MakeEnvelope(543000, 178500, 549000, 184500, 3857)) AND t.fleet_id = 12 AND t.status = 'active'","","","","","","","","","dispatch-api","client backend","","0"
"2026-07-14 09:12:50.938 UTC","fleet_app","fleet","41822","10.4.2.19:54112","6693fa35e.a35e","3","SELECT","2026-07-14 09:08:50 UTC","4/3","0","LOG","00000","duration: 3532.075 ms  execute <unnamed>: SELECT t.id, t.started_at FROM trips t WHERE ST_Intersects(t.geom, ST_MakeEnvelope(546500, 162000, 552500, 168000, 3857)) AND t.fleet_id = 12 AND t.status = 'active'","","","","","","","","","dispatch-api","client backend","","0"
"2026-07-14 09:13:29.344 UTC","fleet_app","fleet","41822","10.4.2.19:54112","6693fa35e.a35e","4","SELECT","2026-07-14 09:09:29 UTC","4/4","0","LOG","00000","duration: 982.653 ms  execute <unnamed>: SELECT t.id, t.started_at FROM trips t WHERE ST_Intersects(t.geom, ST_MakeEnvelope(527500, 167000, 533500, 173000, 3857)) AND t.fleet_id = 44 AND t.status = 'active'","","","","","","","","","dispatch-api","client backend","","0"
"2026-07-14 09:13:48.773 UTC","fleet_app","fleet","41822","10.4.2.19:54112","6693fa35e.a35e","5","SELECT","2026-07-14 09:09:48 UTC","4/5","0","LOG","00000","duration: 1293.157 ms  execute <unnamed>: SELECT t.id, t.started_at FROM trips t WHERE ST_Intersects(t.geom, ST_MakeEnvelope(534000, 161000, 540000, 167000, 3857)) AND t.fleet_id = 44 AND t.status = 'active'","","","","","","","","","dispatch-api","client backend","","0"
"2026-07-14 09:14:00.878 UTC","fleet_app","fleet","41822","10.4.2.19:54112","6693fa35e.a35e","6","SELECT","2026-07-14 09:10:00 UTC","4/6","0","LOG","00000","duration: 2727.649 ms  execute <unnamed>: SELECT t.id, t.started_at FROM trips t WHERE ST_Intersects(t.geom, ST_MakeEnvelope(527500, 178000, 533500, 184000, 3857)) AND t.fleet_id = 12 AND t.status = 'active'","","","","","","","","","dispatch-api","client backend","","0"
"2026-07-14 09:14:06.455 UTC","fleet_app","fleet","41822","10.4.2.19:54112","6693fa35e.a35e","7","SELECT","2026-07-14 09:10:06 UTC","4/7","0","LOG","00000","duration: 1015.492 ms  execute <unnamed>: SELECT t.id, t.started_at FROM trips t WHERE ST_Intersects(t.geom, ST_MakeEnvelope(560500, 166000, 566500, 172000, 3857)) AND t.fleet_id = 12 AND t.status = 'active'","","","","","","","","","dispatch-api","client backend","","0"
"2026-07-14 09:14:27.931 UTC","fleet_app","fleet","41822","10.4.2.19:54112","6693fa35e.a35e","8","SELECT","2026-07-14 09:10:27 UTC","4/8","0","LOG","00000","duration: 2740.643 ms  execute <unnamed>: SELECT t.id, t.started_at FROM trips t WHERE ST_Intersects(t.geom, ST_MakeEnvelope(533000, 175500, 539000, 181500, 3857)) AND t.fleet_id = 44 AND t.status = 'active'","","","","","","","","","dispatch-api","client backend","","0"
"2026-07-14 09:14:40.646 UTC","fleet_app","fleet","41822","10.4.2.19:54112","6693fa35e.a35e","9","SELECT","2026-07-14 09:10:40 UTC","4/9","0","LOG","00000","duration: 3377.841 ms  execute <unnamed>: SELECT t.id, t.started_at FROM trips t WHERE ST_Intersects(t.geom, ST_MakeEnvelope(549000, 171500, 555000, 177500, 3857)) AND t.fleet_id = 12 AND t.status = 'active'","","","","","","","","","dispatch-api","client backend","","0"
"2026-07-14 09:15:03.392 UTC","fleet_app","fleet","41823","10.4.2.19:54112","6693fa35f.a35f","10","SELECT","2026-07-14 09:11:03 UTC","4/10","0","LOG","00000","duration: 1392.947 ms  execute <unnamed>: SELECT t.id FROM trips t WHERE t.geom && ST_MakeEnvelope(525000, 178000, 531000, 184000, 3857) AND t.fleet_id = 12 AND t.status = 'active' ORDER BY t.started_at DESC LIMIT 100","","","","","","","","","dispatch-api","client backend","","0"
"2026-07-14 09:15:15.167 UTC","fleet_app","fleet","41823","10.4.2.19:54112","6693fa35f.a35f","11","SELECT","2026-07-14 09:11:15 UTC","4/11","0","LOG","00000","duration: 1159.102 ms  execute <unnamed>: SELECT t.id FROM trips t WHERE t.geom && ST_MakeEnvelope(558500, 162000, 564500, 168000, 3857) AND t.fleet_id = 12 AND t.status = 'active' ORDER BY t.started_at DESC LIMIT 100","","","","","","","","","dispatch-api","client backend","","0"
"2026-07-14 09:15:51.753 UTC","fleet_app","fleet","41823","10.4.2.19:54112","6693fa35f.a35f","12","SELECT","2026-07-14 09:11:51 UTC","4/12","0","LOG","00000","duration: 2138.116 ms  execute <unnamed>: SELECT t.id FROM trips t WHERE t.geom && ST_MakeEnvelope(551000, 173000, 557000, 179000, 3857) AND t.fleet_id = 12 AND t.status = 'active' ORDER BY t.started_at DESC LIMIT 100","","","","","","","","","dispatch-api","client backend","","0"
"2026-07-14 09:16:30.569 UTC","fleet_app","fleet","41823","10.4.2.19:54112","6693fa35f.a35f","13","SELECT","2026-07-14 09:12:30 UTC","4/13","0","LOG","00000","duration: 1409.090 ms  execute <unnamed>: SELECT t.id FROM trips t WHERE t.geom && ST_MakeEnvelope(540000, 170500, 546000, 176500, 3857) AND t.fleet_id = 12 AND t.status = 'active' ORDER BY t.started_at DESC LIMIT 100","","","","","","","","","dispatch-api","client backend","","0"
"2026-07-14 09:16:35.631 UTC","fleet_app","fleet","41823","10.4.2.19:54112","6693fa35f.a35f","14","SELECT","2026-07-14 09:12:35 UTC","4/14","0","LOG","00000","duration: 2011.239 ms  execute <unnamed>: SELECT t.id FROM trips t WHERE t.geom && ST_MakeEnvelope(525500, 168500, 531500, 174500, 3857) AND t.fleet_id = 31 AND t.status = 'active' ORDER BY t.started_at DESC LIMIT 100","","","","","","","","","dispatch-api","client backend","","0"
"2026-07-14 09:17:04.922 UTC","fleet_app","fleet","41823","10.4.2.19:54112","6693fa35f.a35f","15","SELECT","2026-07-14 09:13:04 UTC","4/15","0","LOG","00000","duration: 1979.415 ms  execute <unnamed>: SELECT t.id FROM trips t WHERE t.geom && ST_MakeEnvelope(539500, 180500, 545500, 186500, 3857) AND t.fleet_id = 44 AND t.status = 'active' ORDER BY t.started_at DESC LIMIT 100","","","","","","","","","dispatch-api","client backend","","0"
"2026-07-14 09:17:16.547 UTC","fleet_app","fleet","41824","10.4.2.19:54112","6693fa360.a360","16","SELECT","2026-07-14 09:13:16 UTC","4/16","0","LOG","00000","duration: 3001.638 ms  execute <unnamed>: SELECT p.id, p.vehicle_id FROM vehicle_positions p WHERE ST_DWithin(p.geom, ST_SetSRID(ST_MakePoint(565450.5, 173250.5), 3857), 250) AND p.recorded_at > now() - interval '15 minutes'","","","","","","","","","geofence-worker","client backend","","0"
"2026-07-14 09:17:32.954 UTC","fleet_app","fleet","41824","10.4.2.19:54112","6693fa360.a360","17","SELECT","2026-07-14 09:13:32 UTC","4/17","0","LOG","00000","duration: 5110.313 ms  execute <unnamed>: SELECT p.id, p.vehicle_id FROM vehicle_positions p WHERE ST_DWithin(p.geom, ST_SetSRID(ST_MakePoint(524325.5, 171225.5), 3857), 250) AND p.recorded_at > now() - interval '15 minutes'","","","","","","","","","geofence-worker","client backend","","0"
"2026-07-14 09:18:09.238 UTC","fleet_app","fleet","41824","10.4.2.19:54112","6693fa360.a360","18","SELECT","2026-07-14 09:14:09 UTC","4/18","0","LOG","00000","duration: 8902.055 ms  execute <unnamed>: SELECT p.id, p.vehicle_id FROM vehicle_positions p WHERE ST_DWithin(p.geom, ST_SetSRID(ST_MakePoint(554350.5, 165050.5), 3857), 250) AND p.recorded_at > now() - interval '15 minutes'","","","","","","","","","geofence-worker","client backend","","0"
"2026-07-14 09:18:36.605 UTC","fleet_app","fleet","41824","10.4.2.19:54112","6693fa360.a360","19","SELECT","2026-07-14 09:14:36 UTC","4/19","0","LOG","00000","duration: 7356.968 ms  execute <unnamed>: SELECT p.id, p.vehicle_id FROM vehicle_positions p WHERE ST_DWithin(p.geom, ST_SetSRID(ST_MakePoint(549275.5, 192000.5), 3857), 250) AND p.recorded_at > now() - interval '15 minutes'","","","","","","","","","geofence-worker","client backend","","0"
"2026-07-14 09:18:46.842 UTC","fleet_app","fleet","41824","10.4.2.19:54112","6693fa360.a360","20","SELECT","2026-07-14 09:14:46 UTC","4/20","0","LOG","00000","duration: 7170.578 ms  execute <unnamed>: SELECT p.id, p.vehicle_id FROM vehicle_positions p WHERE ST_DWithin(p.geom, ST_SetSRID(ST_MakePoint(544525.5, 168125.5), 3857), 250) AND p.recorded_at > now() - interval '15 minutes'","","","","","","","","","geofence-worker","client backend","","0"
"2026-07-14 09:19:05.846 UTC","fleet_app","fleet","41824","10.4.2.19:54112","6693fa360.a360","21","SELECT","2026-07-14 09:15:05 UTC","4/21","0","LOG","00000","duration: 3221.708 ms  execute <unnamed>: SELECT p.id, p.vehicle_id FROM vehicle_positions p WHERE ST_DWithin(p.geom, ST_SetSRID(ST_MakePoint(521650.5, 177175.5), 3857), 250) AND p.recorded_at > now() - interval '15 minutes'","","","","","","","","","geofence-worker","client backend","","0"
"2026-07-14 09:19:15.553 UTC","fleet_app","fleet","41824","10.4.2.19:54112","6693fa360.a360","22","SELECT","2026-07-14 09:15:15 UTC","4/22","0","LOG","00000","duration: 8715.855 ms  execute <unnamed>: SELECT p.id, p.vehicle_id FROM vehicle_positions p WHERE ST_DWithin(p.geom, ST_SetSRID(ST_MakePoint(557600.5, 173525.5), 3857), 250) AND p.recorded_at > now() - interval '15 minutes'","","","","","","","","","geofence-worker","client backend","","0"
"2026-07-14 09:19:51.954 UTC","fleet_app","fleet","41824","10.4.2.19:54112","6693fa360.a360","23","SELECT","2026-07-14 09:15:51 UTC","4/23","0","LOG","00000","duration: 5165.136 ms  execute <unnamed>: SELECT p.id, p.vehicle_id FROM vehicle_positions p WHERE ST_DWithin(p.geom, ST_SetSRID(ST_MakePoint(562400.5, 186250.5), 3857), 250) AND p.recorded_at > now() - interval '15 minutes'","","","","","","","","","geofence-worker","client backend","","0"
"2026-07-14 09:19:56.149 UTC","fleet_app","fleet","41824","10.4.2.19:54112","6693fa360.a360","24","SELECT","2026-07-14 09:15:56 UTC","4/24","0","LOG","00000","duration: 2618.577 ms  execute <unnamed>: SELECT p.id, p.vehicle_id FROM vehicle_positions p WHERE ST_DWithin(p.geom, ST_SetSRID(ST_MakePoint(549050.5, 165550.5), 3857), 250) AND p.recorded_at > now() - interval '15 minutes'","","","","","","","","","geofence-worker","client backend","","0"
"2026-07-14 09:20:35.202 UTC","fleet_app","fleet","41824","10.4.2.19:54112","6693fa360.a360","25","SELECT","2026-07-14 09:16:35 UTC","4/25","0","LOG","00000","duration: 2888.323 ms  execute <unnamed>: SELECT p.id, p.vehicle_id FROM vehicle_positions p WHERE ST_DWithin(p.geom, ST_SetSRID(ST_MakePoint(533700.5, 176175.5), 3857), 250) AND p.recorded_at > now() - interval '15 minutes'","","","","","","","","","geofence-worker","client backend","","0"
"2026-07-14 09:21:15.228 UTC","fleet_app","fleet","41824","10.4.2.19:54112","6693fa360.a360","26","SELECT","2026-07-14 09:17:15 UTC","4/26","0","LOG","00000","duration: 2641.430 ms  execute <unnamed>: SELECT p.id, p.vehicle_id FROM vehicle_positions p WHERE ST_DWithin(p.geom, ST_SetSRID(ST_MakePoint(556625.5, 166825.5), 3857), 250) AND p.recorded_at > now() - interval '15 minutes'","","","","","","","","","geofence-worker","client backend","","0"
"2026-07-14 09:21:33.206 UTC","fleet_app","fleet","41825","10.4.2.19:54112","6693fa361.a361","27","SELECT","2026-07-14 09:17:33 UTC","4/27","0","LOG","00000","duration: 10.253 ms  execute <unnamed>: SELECT g.id FROM geofences g WHERE ST_Covers(g.geom, ST_SetSRID(ST_MakePoint(533950.5, 183550.5), 3857)) AND g.active = true","","","","","","","","","geofence-worker","client backend","","0"
"2026-07-14 09:22:05.683 UTC","fleet_app","fleet","41825","10.4.2.19:54112","6693fa361.a361","28","SELECT","2026-07-14 09:18:05 UTC","4/28","0","LOG","00000","duration: 12.647 ms  execute <unnamed>: SELECT g.id FROM geofences g WHERE ST_Covers(g.geom, ST_SetSRID(ST_MakePoint(543725.5, 180425.5), 3857)) AND g.active = true","","","","","","","","","geofence-worker","client backend","","0"
"2026-07-14 09:22:28.441 UTC","fleet_app","fleet","41825","10.4.2.19:54112","6693fa361.a361","29","SELECT","2026-07-14 09:18:28 UTC","4/29","0","LOG","00000","duration: 8.766 ms  execute <unnamed>: SELECT g.id FROM geofences g WHERE ST_Covers(g.geom, ST_SetSRID(ST_MakePoint(540150.5, 167275.5), 3857)) AND g.active = true","","","","","","","","","geofence-worker","client backend","","0"
"2026-07-14 09:23:02.811 UTC","fleet_app","fleet","41825","10.4.2.19:54112","6693fa361.a361","30","SELECT","2026-07-14 09:19:02 UTC","4/30","0","LOG","00000","duration: 6.639 ms  execute <unnamed>: SELECT g.id FROM geofences g WHERE ST_Covers(g.geom, ST_SetSRID(ST_MakePoint(564125.5, 166300.5), 3857)) AND g.active = true","","","","","","","","","geofence-worker","client backend","","0"
"2026-07-14 09:23:23.469 UTC","fleet_app","fleet","41825","10.4.2.19:54112","6693fa361.a361","31","SELECT","2026-07-14 09:19:23 UTC","4/31","0","LOG","00000","duration: 19.540 ms  execute <unnamed>: SELECT g.id FROM geofences g WHERE ST_Covers(g.geom, ST_SetSRID(ST_MakePoint(559350.5, 192375.5), 3857)) AND g.active = true","","","","","","","","","geofence-worker","client backend","","0"
"2026-07-14 09:23:34.833 UTC","fleet_app","fleet","41825","10.4.2.19:54112","6693fa361.a361","32","SELECT","2026-07-14 09:19:34 UTC","4/32","0","LOG","00000","duration: 17.895 ms  execute <unnamed>: SELECT g.id FROM geofences g WHERE ST_Covers(g.geom, ST_SetSRID(ST_MakePoint(567800.5, 189325.5), 3857)) AND g.active = true","","","","","","","","","geofence-worker","client backend","","0"
"2026-07-14 09:23:50.460 UTC","fleet_app","fleet","41825","10.4.2.19:54112","6693fa361.a361","33","SELECT","2026-07-14 09:19:50 UTC","4/33","0","LOG","00000","duration: 18.607 ms  execute <unnamed>: SELECT g.id FROM geofences g WHERE ST_Covers(g.geom, ST_SetSRID(ST_MakePoint(556100.5, 181050.5), 3857)) AND g.active = true","","","","","","","","","geofence-worker","client backend","","0"
"2026-07-14 09:24:17.217 UTC","fleet_app","fleet","41826","10.4.2.19:54112","6693fa362.a362","34","SELECT","2026-07-14 09:20:17 UTC","4/34","0","LOG","00000","duration: 12269.269 ms  execute <unnamed>: SELECT p.id FROM vehicle_positions p WHERE ST_Distance(p.geom, ST_SetSRID(ST_MakePoint(573650.5, 188525.5), 3857)) < 400 ORDER BY p.recorded_at DESC LIMIT 20","","","","","","","","","analytics-batch","client backend","","0"
"2026-07-14 09:24:19.245 UTC","fleet_app","fleet","41826","10.4.2.19:54112","6693fa362.a362","35","SELECT","2026-07-14 09:20:19 UTC","4/35","0","LOG","00000","duration: 12153.004 ms  execute <unnamed>: SELECT p.id FROM vehicle_positions p WHERE ST_Distance(p.geom, ST_SetSRID(ST_MakePoint(534775.5, 181175.5), 3857)) < 400 ORDER BY p.recorded_at DESC LIMIT 20","","","","","","","","","analytics-batch","client backend","","0"
"2026-07-14 09:24:42.702 UTC","fleet_app","fleet","41826","10.4.2.19:54112","6693fa362.a362","36","SELECT","2026-07-14 09:20:42 UTC","4/36","0","LOG","00000","duration: 12315.379 ms  execute <unnamed>: SELECT p.id FROM vehicle_positions p WHERE ST_Distance(p.geom, ST_SetSRID(ST_MakePoint(554425.5, 171850.5), 3857)) < 400 ORDER BY p.recorded_at DESC LIMIT 20","","","","","","","","","analytics-batch","client backend","","0"
